pdbid,2019_general,2019_refined,2019_core,2018_general,2018_refined,2018_core,2017_general,2017_refined,2017_core,2016_general,2016_refined,2016_core,2015_general,2015_refined,2015_core,2014_general,2014_refined,2014_core,2013_general,2013_refined,2013_core,2012_general,2012_refined,2012_core,2007_general,2007_refined,2007_core,act,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1bcj,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,False,False,3.7,827,250,361,0,114,35,48,0,592,179,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bcu,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3.28,1724,482,676,29,377,106,151,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bdq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.34,4772,1340,1494,0,646,176,203,1,707,193,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bgq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.57,2743,702,1048,18,0,0,0,0,908,235,340,6,0,0,0,0,0,0,0,0,0,0,0,0,169,42,56,1,0,0,0,0,0,0,0,0
1bhf,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.38,2695,798,1242,21,354,111,168,4,1013,280,493,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bhx,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.84,2804,707,1050,60,931,240,373,24,527,133,216,12,0,0,0,0,0,0,0,0,269,67,97,7,0,0,0,0,0,0,0,0,0,0,0,0
1bju,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,4.8,1649,457,710,50,506,138,214,12,119,34,55,4,0,0,0,0,0,0,0,0,0,0,0,0,74,21,36,2,0,0,0,0,0,0,0,0
1bjv,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,5.54,2209,589,883,68,552,152,225,14,208,60,83,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bm7,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,7.52,2379,582,832,18,183,42,68,2,302,73,97,4,517,125,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bma,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,4.59,3240,896,1116,72,511,143,188,15,395,104,143,11,472,127,176,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bn1,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.34,1657,431,407,12,361,101,91,1,740,199,187,4,0,0,0,0,0,0,0,0,585,163,141,3,0,0,0,0,0,0,0,0,0,0,0,0
1bn3,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.89,1942,520,464,13,363,102,93,1,845,225,211,5,0,0,0,0,0,0,0,0,583,165,144,3,0,0,0,0,0,0,0,0,0,0,0,0
1bn4,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.31,1670,435,410,12,363,102,92,1,825,217,207,5,0,0,0,0,0,0,0,0,587,164,143,3,0,0,0,0,0,0,0,0,0,0,0,0
1bnn,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,10,1939,507,496,13,369,103,97,1,852,229,221,5,0,0,0,0,0,0,0,0,589,165,146,3,0,0,0,0,0,0,0,0,0,0,0,0
1bnq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.49,1766,463,444,9,529,143,131,3,844,225,212,5,0,0,0,0,0,0,0,0,581,157,146,3,0,0,0,0,0,0,0,0,0,0,0,0
1bnt,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.8,1914,507,443,13,365,103,88,1,983,263,232,5,0,0,0,0,0,0,0,0,582,159,138,3,0,0,0,0,0,0,0,0,0,0,0,0
1bnu,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.7,1707,446,413,11,364,104,92,2,894,247,222,5,0,0,0,0,0,0,0,0,698,189,171,4,0,0,0,0,0,0,0,0,0,0,0,0
1bnv,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.77,2065,542,488,13,520,140,127,2,839,219,204,5,0,0,0,0,0,0,0,0,578,160,140,3,0,0,0,0,0,0,0,0,0,0,0,0
1bnw,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.08,1346,351,317,9,361,99,85,1,731,195,178,4,0,0,0,0,0,0,0,0,684,189,160,4,0,0,0,0,0,0,0,0,0,0,0,0
1bp0,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.4,1553,432,435,9,370,94,97,2,1212,355,363,8,0,0,0,0,137,42,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bq4,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.22,1720,644,444,0,0,0,0,0,1552,578,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1br6,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,3.22,2169,588,695,4,964,255,304,3,421,121,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bra,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,1.82,1105,275,447,21,296,76,119,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bty,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4.74,1016,266,413,24,296,79,120,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bv7,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,10.3,6617,1808,2018,6,915,253,273,4,838,221,258,0,0,0,0,0,0,0,0,0,235,62,71,2,0,0,0,0,0,0,0,0,0,0,0,0
1bv9,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.96,6578,1862,2179,6,882,261,289,4,827,231,279,0,0,0,0,0,0,0,0,0,222,61,73,2,0,0,0,0,0,0,0,0,0,0,0,0
1bwa,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.6,6594,1873,2218,6,898,259,297,4,827,231,282,0,0,0,0,0,0,0,0,0,221,61,75,2,0,0,0,0,0,0,0,0,0,0,0,0
1bwb,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.42,7210,2029,2370,14,1118,324,372,5,835,233,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bxo,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,10,4161,1025,2581,0,579,139,381,0,1314,311,770,0,0,0,0,0,174,43,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bxq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,7.38,4178,1042,2338,0,611,147,361,0,1383,329,722,0,0,0,0,0,179,44,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bxr,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,3.4,1885,558,735,22,1107,311,395,14,2194,716,917,35,0,0,0,0,556,187,232,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bzc,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.92,1798,613,693,31,124,42,53,1,745,232,258,11,330,103,102,4,182,57,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bzh,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,6.77,2899,1018,1059,36,362,129,139,4,1464,487,525,15,161,52,54,2,0,0,0,0,42,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1bzj,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.66,1587,532,595,26,0,0,0,0,694,215,227,11,328,96,104,3,183,55,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bzy,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.34,2192,577,817,7,954,251,376,3,1239,315,484,6,0,0,0,0,176,41,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c1r,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.63,2006,554,833,66,769,216,325,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c1u,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.25,2277,588,927,66,856,226,343,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c1v,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,7.64,2385,634,854,70,1060,290,382,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c2t,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,False,False,6.59,2992,865,872,22,521,148,158,2,842,237,229,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c3e,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,6.59,3046,874,842,21,522,149,154,2,824,231,220,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c3x,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,3.68,795,208,244,10,777,205,242,10,149,36,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,35,42,2
1c4u,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,10.37,3368,835,1216,70,886,225,338,23,639,169,240,14,0,0,0,0,0,0,0,0,115,32,44,2,0,0,0,0,142,36,45,1,0,0,0,0
1c4v,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,10.8,4205,1077,1473,86,895,241,330,24,407,114,151,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c5c,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.96,2216,551,555,11,148,39,38,0,1207,300,305,8,0,0,0,0,0,0,0,0,381,96,93,3,0,0,0,0,0,0,0,0,0,0,0,0
1c5n,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.7,1314,357,556,36,303,83,121,6,0,0,0,0,0,0,0,0,0,0,0,0,167,44,71,5,0,0,0,0,0,0,0,0,117,35,57,3
1c5o,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,3.49,1052,262,430,17,296,79,116,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c5p,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.68,982,257,430,19,294,80,127,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c5q,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.36,1194,323,531,29,296,78,119,6,0,0,0,0,0,0,0,0,0,0,0,0,157,41,65,4,0,0,0,0,0,0,0,0,103,30,53,3
1c5s,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6,1220,316,543,29,294,81,122,6,0,0,0,0,0,0,0,0,0,0,0,0,158,39,67,4,0,0,0,0,0,0,0,0,0,0,0,0
1c5t,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.1,1111,293,510,33,425,115,192,10,0,0,0,0,0,0,0,0,0,0,0,0,162,42,70,5,0,0,0,0,0,0,0,0,0,0,0,0
1c5x,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.68,1378,361,549,29,338,86,118,6,0,0,0,0,0,0,0,0,0,0,0,0,174,42,66,4,0,0,0,0,0,0,0,0,123,37,53,3
1c5y,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.2,1262,329,472,33,489,128,177,10,0,0,0,0,0,0,0,0,0,0,0,0,175,43,65,5,0,0,0,0,0,0,0,0,0,0,0,0
1c5z,True,False,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.01,1090,284,394,14,313,80,114,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c70,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,10.3,5912,1633,2166,5,662,182,245,0,828,234,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c83,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.85,1515,532,580,24,291,97,102,5,769,256,268,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c84,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,5,1727,631,603,29,170,59,54,3,763,261,245,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c86,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.7,1336,469,439,21,167,57,52,3,855,287,267,11,0,0,0,0,0,0,0,0,147,48,49,2,0,0,0,0,0,0,0,0,0,0,0,0
1c87,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.2,1336,475,464,21,170,54,53,3,858,288,279,12,0,0,0,0,0,0,0,0,147,49,52,2,0,0,0,0,0,0,0,0,0,0,0,0
1c88,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,5.29,1363,493,493,23,270,93,91,5,781,259,266,10,0,0,0,0,0,0,0,0,154,52,55,2,0,0,0,0,0,0,0,0,0,0,0,0
1caq,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,7.72,4444,1116,1302,28,468,109,136,3,664,157,182,4,0,0,0,0,0,0,0,0,159,43,47,1,0,0,0,0,0,0,0,0,0,0,0,0
1cbx,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.35,2096,585,737,0,0,0,0,0,674,202,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ce5,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,4.74,1003,260,382,18,295,79,111,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cea,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,4.96,897,214,300,15,150,35,48,2,240,59,81,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ceb,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6,976,269,305,6,113,30,35,0,216,60,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cet,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,2.89,1780,371,635,16,292,61,103,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,32,50,2,0,0,0,0,0,0,0,0
1cgl,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.87,3637,978,1195,10,622,158,210,2,830,223,263,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ch8,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7,1759,497,722,9,847,228,341,4,2144,633,886,7,0,0,0,0,503,156,205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cil,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,9.43,1664,450,488,9,365,98,106,2,721,194,205,4,0,0,0,0,0,0,0,0,571,155,163,3,0,0,0,0,0,0,0,0,0,0,0,0
1cim,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,8.82,1377,371,377,8,359,97,94,1,722,199,192,4,0,0,0,0,0,0,0,0,571,156,150,3,0,0,0,0,0,0,0,0,0,0,0,0
1cin,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,8.73,1519,405,416,8,360,95,96,0,722,199,193,4,0,0,0,0,0,0,0,0,573,159,154,3,0,0,0,0,0,0,0,0,0,0,0,0
1ciz,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.44,4443,1093,1502,28,464,108,151,3,678,160,219,4,0,0,0,0,0,0,0,0,163,45,55,1,0,0,0,0,0,0,0,0,0,0,0,0
1clu,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,8.27,1282,357,503,5,826,231,330,5,1376,383,564,1,0,0,0,0,356,97,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cnw,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.72,2123,551,533,15,481,126,123,3,863,220,216,6,0,0,0,0,0,0,0,0,218,58,53,1,0,0,0,0,0,0,0,0,0,0,0,0
1cnx,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.37,2011,519,528,13,426,114,114,2,791,208,208,5,0,0,0,0,0,0,0,0,218,58,55,1,0,0,0,0,0,0,0,0,0,0,0,0
1cny,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.85,2079,549,526,14,449,120,112,3,812,215,199,6,0,0,0,0,0,0,0,0,218,59,52,1,0,0,0,0,0,0,0,0,0,0,0,0
1cps,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.66,2042,570,711,0,316,89,114,0,343,106,131,0,0,0,0,0,0,0,0,0,158,45,61,0,0,0,0,0,0,0,0,0,0,0,0,0
1ct8,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.52,3026,801,1079,0,445,122,160,0,1260,323,428,0,210,55,97,0,169,44,58,0,0,0,0,0,254,70,89,0,0,0,0,0,0,0,0,0
1ctt,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.52,1779,488,546,35,396,114,121,8,981,264,296,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ctu,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,11.92,1791,496,508,35,405,109,111,7,1179,311,334,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d09,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,7.57,1155,391,417,0,200,68,70,0,1475,506,517,0,0,0,0,0,190,64,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d2e,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6,1287,372,688,7,661,186,335,5,1456,410,773,6,0,0,0,0,290,84,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
