pdbid,2016_general,2016_refined,2016_core,2015_general,2015_refined,2015_core,2014_general,2014_refined,2014_core,2013_general,2013_refined,2013_core,2012_general,2012_refined,2012_core,2007_general,2007_refined,2007_core,act,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
1b6j,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.92,143.46,2619.9,5.632,48.081,8.1796,118.96,707.19,5.4231,19.806,0,13,5110,1433,1809,3,1053,290,380,2,1184,337,428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b6k,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.74,135.16,2603.8,6.6347,66.941,6.4453,125.25,645.03,4.2003,20.914,0.16175,11,5392,1506,1956,0,803,221,299,0,1004,284,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b6l,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.3,118.87,2190.6,5.4159,47.347,6.2983,84.583,492.1,5.216,14.419,0,8,4377,1226,1580,0,811,226,293,0,933,264,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b6m,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,8.4,132.41,2398.8,4.8072,78.118,5.6384,88.804,548.18,7.7412,6.1921,0.84392,11,4942,1405,1820,0,665,186,255,0,959,271,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b6p,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,8.52,133.82,2545.5,5.656,74.323,6.4486,114.81,615.36,5.884,19.319,0.028026,13,5269,1492,1860,1,798,218,294,0,1011,288,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b74,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,1.3,34.043,598.15,8.1046,0.98345,2,2.4805,18.038,0,0,0,3,775,214,277,15,291,81,108,6,425,121,161,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b7h,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,8.02,153.56,1926,9.653,34.499,10.57,22.202,232.66,1.0497,0,0,16,3517,924,1362,35,968,247,376,11,793,200,316,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b8n,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,10.52,108.2,1405.7,4.7805,2.6446,6.5442,23.326,117.32,1.4443,0,0,2,2002,574,695,19,867,242,300,10,659,189,227,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b8o,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,10.64,97.056,1339.6,3.7272,2.0746,5.8467,22.606,96.696,1.3105,0,0,2,1959,568,710,20,690,198,252,7,657,188,235,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b8y,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.85,129.67,1708.5,4.0726,46.874,3.0166,23.774,150.76,0.03961,13.746,0,5,3076,766,905,19,327,76,92,2,582,146,175,4,0,0,0,0,0,0,0,0,154,42,48,1,0,0,0,0,0,0,0,0,0,0,0,0
1b9j,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,5.96,153.3,1931.6,9.2029,30.943,11.382,25.721,232.28,1.5575,0,0,15,3544,918,1447,38,955,244,400,11,797,203,341,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bai,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.7,137.75,2896.4,10.363,52.018,7.939,114.7,794.25,8.6522,11.978,2.1334,28,5389,1614,1915,0,1381,427,502,0,1282,374,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bap,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,6.85,53.333,776.63,5.016,0,6.3446,4.782,3.5847,0.020341,0,0,0,720,209,300,20,0,0,0,0,698,199,296,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bcd,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.7,39.978,582.89,2.6401,15.799,2.0033,0,0,0,0,0,1,202,55,58,1,200,55,57,1,392,111,114,2,580,160,164,3,0,0,0,0,204,57,56,1,0,0,0,0,0,0,0,0,0,0,0,0
1bcj,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,False,False,3.7,60.557,694.55,5.1506,1.5578,6.0362,11.527,44.333,0.72523,0,1.0029,3,802,245,357,0,109,34,47,0,577,176,256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bcu,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3.28,69.856,935.8,1.1874,11.153,0.74758,8.9853,56.483,0,7.3908,0,0,1724,482,676,29,377,106,151,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bdq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.34,126.07,2098,3.9965,76.106,4.565,84.704,428.79,3.2079,24.8,0,13,4641,1312,1479,0,638,174,202,1,690,190,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bgq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.57,72.731,1380.4,4.2978,24.199,1,42.942,223.3,2.2596,26.999,1.4688,0,2643,690,1037,18,0,0,0,0,864,224,335,6,0,0,0,0,0,0,0,0,0,0,0,0,164,41,55,1,0,0,0,0,0,0,0,0
1bhf,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.38,154.89,1672.4,9.5044,42.053,5.8834,72.845,554.81,2.9315,7.994,0,17,2644,794,1234,21,346,111,167,4,994,278,490,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bhx,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.84,118.96,1657.4,3.5611,39.935,4.3509,42.114,277.53,3.2883,18.277,0,10,2782,700,1045,58,914,233,367,21,524,132,215,12,0,0,0,0,0,0,0,0,269,67,97,7,0,0,0,0,0,0,0,0,0,0,0,0
1bju,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,4.8,94.514,1102.9,3.011,13.263,0.27093,10.635,90.31,1.8044,0,0,4,1607,440,693,50,488,130,205,12,118,34,55,4,0,0,0,0,0,0,0,0,0,0,0,0,74,21,36,2,0,0,0,0,0,0,0,0
1bjv,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,5.54,95.801,1245.8,4.0087,11.105,0.20703,16.617,144.98,2.1718,10.412,0,6,2156,568,864,62,528,142,214,12,207,60,83,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bm7,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,7.52,58.17,1202.9,3.0513,58.707,0,11.215,129.26,2.7586,12.994,2,3,2291,548,816,18,174,40,67,2,290,70,95,4,493,114,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bma,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,4.59,125.76,1670.4,5.4364,48.589,2.7752,49.396,456.94,3.8967,8.0005,1.5612,13,3106,878,1094,72,498,142,184,15,379,103,141,11,447,121,168,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bn1,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.34,59.281,983.55,5.5004,30.606,2.9784,9.4831,114.99,0.61357,3.0263,0,5,1502,382,393,12,322,89,85,1,672,183,175,4,0,0,0,0,0,0,0,0,527,145,133,3,0,0,0,0,0,0,0,0,0,0,0,0
1bn3,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.89,67.032,1077.8,5.6959,23.774,3.0663,17.574,139.24,0.042033,4.2503,0,3,1872,511,449,13,344,100,90,1,818,221,205,5,0,0,0,0,0,0,0,0,563,162,140,3,0,0,0,0,0,0,0,0,0,0,0,0
1bn4,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.31,60.429,1020.6,5.8252,27.314,3.0013,10.367,123.38,0.58112,1.0866,0,6,1516,385,392,12,318,88,84,1,746,198,193,5,0,0,0,0,0,0,0,0,523,143,132,3,0,0,0,0,0,0,0,0,0,0,0,0
1bnn,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,10,65.45,1100.5,5.2273,22.031,2.9021,19.012,146.98,0.042186,5.5482,0,3,1844,490,473,13,342,98,91,1,812,220,211,5,0,0,0,0,0,0,0,0,554,157,138,3,0,0,0,0,0,0,0,0,0,0,0,0
1bnq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.49,67.544,1138,3.5482,10.481,2.7315,12.567,158.48,0.023021,0.74358,0,6,1683,453,430,9,500,139,127,3,820,222,205,5,0,0,0,0,0,0,0,0,562,155,142,3,0,0,0,0,0,0,0,0,0,0,0,0
1bnt,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.8,59.131,1121.4,3.7003,23.446,3.491,17.094,159.26,0.33543,1.4013,0,3,1791,480,415,13,341,98,83,1,924,249,219,5,0,0,0,0,0,0,0,0,555,153,131,3,0,0,0,0,0,0,0,0,0,0,0,0
1bnu,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.7,61.447,1104.4,3.2309,9.1972,3.2881,15.114,141.55,0.43541,0,0,3,1622,434,396,11,343,100,88,2,851,239,213,5,0,0,0,0,0,0,0,0,670,185,164,4,0,0,0,0,0,0,0,0,0,0,0,0
1bnv,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.77,67.361,1166.6,5.4687,12.066,3.2883,26.412,190,1.3349,1.6241,0,4,1919,510,470,13,482,134,122,2,785,206,195,5,0,0,0,0,0,0,0,0,542,151,134,3,0,0,0,0,0,0,0,0,0,0,0,0
1bnw,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.08,56.979,905.2,3.4517,10.183,1.7779,7.1246,96.304,0.37495,0,0,5,1233,315,300,9,328,91,82,1,687,186,170,4,0,0,0,0,0,0,0,0,638,173,151,4,0,0,0,0,0,0,0,0,0,0,0,0
1bp0,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.4,73.191,1088.1,5.8021,0.67368,9.0342,13.002,112.88,0.17121,1.3195,0,4,1480,419,432,9,354,91,96,2,1160,344,361,8,0,0,0,0,133,41,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bq4,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.22,55.488,1034.3,4.6312,0.034938,6.0132,60.618,189.72,5.2911,0,0,0,1696,642,444,0,0,0,0,0,1523,572,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1br6,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,3.22,112.77,1330,5.0793,12.908,4.6394,24.234,192.12,0.69425,0,0,3,2074,575,675,4,916,245,293,3,399,119,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bra,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,1.82,63.433,659.28,3.1494,6.6087,0,3.2412,4.4981,0,0,0,0,1059,267,438,21,286,74,117,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bty,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4.74,65.289,676.79,3.1534,3.6704,0,2.7229,4.6444,0,0,0,0,928,241,390,14,265,70,109,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bv7,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,10.3,191.06,2690.2,5.4714,104.27,7.5935,85.257,861.91,4.8992,40.008,0,14,6517,1790,2010,6,894,249,269,4,827,219,256,0,0,0,0,0,0,0,0,0,225,60,69,2,0,0,0,0,0,0,0,0,0,0,0,0
1bv9,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.96,193.33,2761,6.8658,90.992,9.0688,88.584,848.48,5.432,44.087,0,14,6398,1830,2155,6,858,257,285,4,797,225,273,0,0,0,0,0,0,0,0,0,212,59,71,2,0,0,0,0,0,0,0,0,0,0,0,0
1bwa,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.6,180.82,2789.8,6.4789,78,9.738,88.804,855.18,5.1621,42.82,0,14,6421,1841,2193,6,873,255,293,4,797,226,276,0,0,0,0,0,0,0,0,0,211,59,73,2,0,0,0,0,0,0,0,0,0,0,0,0
1bwb,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.42,190.88,2966.2,8.305,89.321,11.374,88.2,911.1,3.5661,35.868,4,14,7065,2003,2346,14,1099,321,369,5,811,228,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bxo,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,10,190.57,2473.6,6.918,65.464,6.9961,79.742,616.82,1.8666,15.95,0,11,4110,1008,2570,0,569,135,378,0,1303,308,767,0,0,0,0,0,174,43,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bxq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,7.38,175.71,2341.1,7.7501,65.514,7.338,84.841,587.34,5.2291,16.371,0,18,4110,1023,2326,0,602,142,358,0,1362,323,716,0,0,0,0,0,178,44,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bxr,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,3.4,166.2,2140.7,17.152,0,13.168,31.028,256.45,1.0164,0,1.9753,8,1875,558,735,22,1088,310,393,14,2111,709,904,35,0,0,0,0,530,186,227,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bzc,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.92,128.54,1365.2,8.0559,81.467,9.947,20.861,202.87,1.2575,15.08,0.92213,7,1798,613,693,31,124,42,53,1,745,232,258,11,330,103,102,4,182,57,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bzh,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,6.77,130.41,1650.6,10.059,44.383,7.8087,164.69,1184.6,44.649,14.841,11.483,11,2841,1001,1053,33,362,129,139,4,1397,469,516,12,154,50,54,1,0,0,0,0,42,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1bzj,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.66,110.04,1196.9,7.1561,81.576,9.3879,11.869,99.915,0.12611,15.336,0,2,1574,526,593,24,0,0,0,0,673,209,223,8,322,95,102,3,177,54,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bzy,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.34,158.82,1685.2,13.308,6.8051,15.578,23.092,183.72,0.477,0,0,4,2119,554,801,7,934,243,372,3,1195,300,477,6,0,0,0,0,171,40,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c1r,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.63,95.015,1209.6,4.5592,4.455,1.9449,12.711,114.71,0.50196,2.8764,1.4314,2,1780,472,756,62,673,184,292,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c1u,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.25,91.449,1307.3,4.1076,8.8587,1.6954,13.716,119.01,0.22151,2.8482,0.95086,2,2162,559,901,64,816,214,334,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c1v,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,7.64,94.006,1388.3,4.8349,9.6609,1.7078,19.967,150.26,0.75584,3.0813,1.7564,2,2273,604,832,68,1010,274,371,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c2t,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,False,False,6.59,127.9,1745.7,8.5248,48.891,8.3037,42.709,345.01,1.1341,28.497,0,8,2967,859,867,22,520,148,158,2,828,234,226,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c3e,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,6.59,126.47,1753.4,8.2348,42.191,7.8932,34.466,329.41,2.3603,29.71,0,8,3015,867,835,21,521,149,154,2,810,228,217,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c3x,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,3.68,79.376,779.17,6.2854,1.0199,2.4191,3.5356,18.802,0,0,0,0,780,199,244,10,763,200,242,10,142,33,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,33,41,2
1c4u,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,10.37,129.6,1851.7,7.7687,47.455,1.3001,68.252,369.96,2.9417,0.78702,0.97924,8,3330,821,1205,68,870,218,333,21,636,169,240,13,0,0,0,0,0,0,0,0,115,32,44,2,0,0,0,0,142,36,45,1,0,0,0,0
1c4v,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,10.8,139.03,1876.2,10.519,87.399,1.4505,70.592,455.89,5.4155,20.665,0,7,4165,1065,1462,83,883,236,325,22,403,114,151,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c5c,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.96,96.27,1345.4,6.4021,43.144,6.5301,17.278,142.78,4.8095,6.556,2,4,2189,549,550,11,148,39,38,0,1185,294,299,8,0,0,0,0,0,0,0,0,373,94,91,3,0,0,0,0,0,0,0,0,0,0,0,0
1c5n,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.7,56.752,844.43,2.7439,2.6231,0,3.9604,30.192,0,3.3656,0,0,1217,332,534,34,276,75,113,4,0,0,0,0,0,0,0,0,0,0,0,0,152,39,67,4,0,0,0,0,0,0,0,0,112,33,55,3
1c5o,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,3.49,48.436,630.25,2.3633,5.4955,0,2.6199,4.7277,0,0,0,0,993,254,425,14,289,77,114,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c5p,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.68,63.522,675.39,2.5545,3.6357,0,2.5703,4.6752,0,0,0,0,919,239,411,14,264,71,116,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c5q,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.36,77.139,831.84,2.1381,4.1817,0,3.9528,30.064,0,3.4114,0,0,1089,298,510,26,259,70,110,4,0,0,0,0,0,0,0,0,0,0,0,0,139,36,63,3,0,0,0,0,0,0,0,0,99,28,52,3
1c5s,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6,75.418,802.51,3.1341,6.9239,0,2.2549,25.165,0,2,0,0,1168,297,520,26,274,73,112,4,0,0,0,0,0,0,0,0,0,0,0,0,149,35,65,3,0,0,0,0,0,0,0,0,0,0,0,0
1c5t,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.1,68.122,827.07,3.1218,4.759,0,3.2156,24.487,0,0,0,0,993,252,469,30,374,97,173,8,0,0,0,0,0,0,0,0,0,0,0,0,144,35,65,4,0,0,0,0,0,0,0,0,0,0,0,0
1c5x,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.68,90.762,871.93,4.2431,7.0349,0,2.8223,32.086,0,3.4433,0,0,1287,341,529,26,295,77,110,4,0,0,0,0,0,0,0,0,0,0,0,0,162,39,63,3,0,0,0,0,0,0,0,0,119,35,52,3
1c5y,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.2,82.041,836.87,4.2586,4.8616,0,3.3154,24.133,0,0,0,0,1173,310,454,30,438,117,167,8,0,0,0,0,0,0,0,0,0,0,0,0,162,40,62,4,0,0,0,0,0,0,0,0,0,0,0,0
1c5z,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.01,65.673,660.89,3.3936,5.2894,0,2.5504,4.7691,0,0,0,0,1090,284,394,14,313,80,114,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c70,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,10.3,161.36,2565.8,5.2925,84.718,4.9773,73.307,641.7,3.2287,15.15,0,13,5801,1605,2127,5,654,180,242,0,811,231,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c83,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.85,107.56,1080.5,6.944,39.554,6.3043,14.953,90.399,2.5657,0,2,2,1502,524,579,20,289,96,102,4,757,251,265,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c84,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,5,97.382,1087.2,6.6796,58.387,5.1893,15.125,105.36,2.7234,7.4391,2,2,1714,623,602,24,168,58,54,2,751,256,242,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c86,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.7,99.579,1020.3,8.3247,21.174,7.5236,7.856,87.74,2.8373,0,2,2,1325,462,439,18,165,56,52,2,843,282,265,8,0,0,0,0,0,0,0,0,147,48,49,2,0,0,0,0,0,0,0,0,0,0,0,0
1c87,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.2,91.417,1020.2,8.6027,21.695,7.4503,8.9866,85.932,3.2218,0,2,2,1324,468,463,18,168,53,53,2,845,283,276,8,0,0,0,0,0,0,0,0,147,49,52,2,0,0,0,0,0,0,0,0,0,0,0,0
1c88,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,5.29,109.38,1066,8.3396,24.123,7.9896,9.5348,85.226,4.2744,0,2,2,1335,486,490,18,263,92,91,4,750,254,260,6,0,0,0,0,0,0,0,0,150,51,55,2,0,0,0,0,0,0,0,0,0,0,0,0
1caq,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,7.72,149.6,2188.4,4.5386,59.773,3.3836,49.287,264.7,1.8186,17.572,0,7,4406,1107,1298,28,465,108,135,3,655,156,180,4,0,0,0,0,0,0,0,0,156,43,47,1,0,0,0,0,0,0,0,0,0,0,0,0
1cbx,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.35,72.532,1093.9,6.1457,29.363,6.8067,19.959,55.958,2.0922,8.8762,0,3,2048,581,725,0,0,0,0,0,672,202,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ce5,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,4.74,67.607,636.11,2.7885,4.0326,0,0.80473,6.1213,0,0,0,0,945,244,371,14,270,72,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cea,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,4.96,49.168,557.89,4.0034,30.86,4.0836,1.2403,18.215,0,0,0,4,845,190,296,15,147,33,48,2,222,48,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ceb,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6,53.09,579.36,5.2181,34.804,4.7346,2.1581,19.298,0,0,0,1,953,264,298,6,108,29,34,0,216,60,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cet,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,2.89,60.634,811.88,1.6967,41.172,0.39042,15.716,144.81,0.75637,18.738,0,7,1680,341,632,12,281,57,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,27,48,1,0,0,0,0,0,0,0,0
1cgl,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.87,128.66,1782.8,5.5361,27.197,6.6161,77.403,592.75,3.0212,12.412,0,19,3592,969,1185,10,616,156,208,2,815,220,261,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ch8,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7,178.53,1936.9,12.221,0,10.425,32.089,301.86,1.9581,0,0,6,1708,481,712,9,823,223,334,4,2041,596,871,7,0,0,0,0,476,147,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cil,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,9.43,72.674,1082.8,3.5822,14.258,2.5942,8.2818,107.92,0,4.557,0,3,1545,423,478,9,341,93,104,2,673,180,196,4,0,0,0,0,0,0,0,0,534,144,157,3,0,0,0,0,0,0,0,0,0,0,0,0
1cim,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,8.82,64.442,969.99,4.9469,11.91,3.1354,5.1015,72.184,0,1.7364,0,1,1282,350,368,8,337,93,93,1,677,187,185,4,0,0,0,0,0,0,0,0,538,147,145,3,0,0,0,0,0,0,0,0,0,0,0,0
1cin,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,8.73,62.392,1007.7,3.9187,10.712,2.5056,7.6698,87.355,0,1.6864,0,2,1389,374,397,0,335,90,94,0,665,184,180,0,0,0,0,0,0,0,0,0,530,146,145,0,0,0,0,0,0,0,0,0,0,0,0,0
1ciz,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.44,163.4,2195.2,5.921,63.447,3.0292,43.239,272.63,1.1304,16.981,0,7,4303,1075,1493,28,447,107,150,3,635,155,215,4,0,0,0,0,0,0,0,0,152,44,54,1,0,0,0,0,0,0,0,0,0,0,0,0
